explanations,datasets,attributed_fns,methods,reversed,Value
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.3333333333333333
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,1.0
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.3333333333333333
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.3333333333333333
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,0.3333333333333333
occlusion,any,logit,contrastive,original,0.3333333333333333
occlusion,any,logit,contrastive,reversed,1.0
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,0.5
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,1.0
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.5
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,1.0
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.07142857142857142
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.09090909090909091
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.07692307692307693
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.08333333333333333
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.06666666666666667
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,0.06666666666666667
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,0.2
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.3333333333333333
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.25
occlusion,any,logit,baseline,original,0.25
occlusion,any,logit,baseline,reversed,0.25
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.3333333333333333
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.16666666666666666
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.3333333333333333
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.3333333333333333
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,1.0
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,1.0
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.3333333333333333
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,0.25
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.25
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.3333333333333333
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,1.0
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.14285714285714285
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,0.5
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,0.3333333333333333
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.5
occlusion,any,logit,contrastive,original,0.5
occlusion,any,logit,contrastive,reversed,0.25
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,0.2
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,0.2
occlusion,any,logit,contrastive,original,0.25
occlusion,any,logit,contrastive,reversed,0.125
occlusion,any,logit,cont_rnd,original,0.25
occlusion,any,logit,cont_rnd,reversed,0.14285714285714285
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.2
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.25
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.25
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.5
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.3333333333333333
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,0.3333333333333333
occlusion,any,logit,baseline,original,0.3333333333333333
occlusion,any,logit,baseline,reversed,0.5
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,1.0
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,1.0
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.16666666666666666
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.2
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.2
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,0.16666666666666666
occlusion,any,logit,baseline,reversed,0.07692307692307693
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.058823529411764705
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.058823529411764705
occlusion,any,logit,baseline,original,0.3333333333333333
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.06666666666666667
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.06666666666666667
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,0.06666666666666667
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.047619047619047616
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.047619047619047616
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,0.047619047619047616
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,0.5
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,1.0
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,1.0
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,1.0
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,0.09090909090909091
occlusion,any,logit,baseline,reversed,0.5
occlusion,any,logit,contrastive,original,0.3333333333333333
occlusion,any,logit,contrastive,reversed,0.08333333333333333
occlusion,any,logit,cont_rnd,original,0.3333333333333333
occlusion,any,logit,cont_rnd,reversed,0.08333333333333333
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,0.5
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.3333333333333333
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.3333333333333333
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.5
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.5
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,0.2
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.3333333333333333
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,1.0
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.14285714285714285
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.16666666666666666
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.16666666666666666
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.2
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,1.0
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.25
occlusion,any,logit,baseline,original,0.3333333333333333
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,0.5
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.3333333333333333
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,0.2
occlusion,any,logit,baseline,reversed,0.25
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.2
occlusion,any,logit,cont_rnd,original,0.25
occlusion,any,logit,cont_rnd,reversed,0.2
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.0625
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.0625
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.058823529411764705
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,0.3333333333333333
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.3333333333333333
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,1.0
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,1.0
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,1.0
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.14285714285714285
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.14285714285714285
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.16666666666666666
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,0.3333333333333333
occlusion,any,logit,contrastive,original,0.5
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,0.5
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,1.0
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.09090909090909091
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,0.3333333333333333
occlusion,any,logit,contrastive,original,0.5
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,0.3333333333333333
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,1.0
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,0.3333333333333333
occlusion,any,logit,baseline,reversed,0.5
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.07692307692307693
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.08333333333333333
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,0.3333333333333333
occlusion,any,logit,baseline,reversed,0.16666666666666666
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.125
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,0.125
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.3333333333333333
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.5
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,1.0
occlusion,any,logit,baseline,original,0.3333333333333333
occlusion,any,logit,baseline,reversed,0.3333333333333333
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.3333333333333333
occlusion,any,logit,cont_rnd,reversed,1.0
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,0.5
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,1.0
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.3333333333333333
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.0625
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.06666666666666667
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.06666666666666667
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.3333333333333333
occlusion,any,logit,contrastive,original,0.5
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,0.3333333333333333
occlusion,any,logit,baseline,reversed,0.2
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.2
occlusion,any,logit,cont_rnd,original,0.3333333333333333
occlusion,any,logit,cont_rnd,reversed,0.2
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,1.0
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,1.0
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,0.05263157894736842
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.05555555555555555
occlusion,any,logit,cont_rnd,original,0.3333333333333333
occlusion,any,logit,cont_rnd,reversed,0.05555555555555555
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.5
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,0.5
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,1.0
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.14285714285714285
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.16666666666666666
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.16666666666666666
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.3333333333333333
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,1.0
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.07692307692307693
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.1
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.08333333333333333
occlusion,any,logit,baseline,original,0.25
occlusion,any,logit,baseline,reversed,0.5
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,1.0
occlusion,any,logit,cont_rnd,original,0.25
occlusion,any,logit,cont_rnd,reversed,1.0
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.25
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,0.25
occlusion,any,logit,baseline,original,0.3333333333333333
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.2
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.25
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.25
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,1.0
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.3333333333333333
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.25
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.5
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.2
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.2
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,1.0
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.3333333333333333
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.3333333333333333
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,0.25
occlusion,any,logit,baseline,reversed,0.5
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.3333333333333333
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.2
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,0.5
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,1.0
occlusion,any,logit,cont_rnd,original,0.25
occlusion,any,logit,cont_rnd,reversed,1.0
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.25
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.3333333333333333
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.3333333333333333
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.125
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.125
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.1
occlusion,any,logit,contrastive,original,0.5
occlusion,any,logit,contrastive,reversed,0.3333333333333333
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.1111111111111111
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,0.5
occlusion,any,logit,contrastive,original,0.5
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.3333333333333333
occlusion,any,logit,cont_rnd,reversed,1.0
occlusion,any,logit,baseline,original,0.5
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,1.0
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.5
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.2
occlusion,any,logit,contrastive,original,0.5
occlusion,any,logit,contrastive,reversed,0.3333333333333333
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.25
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,0.1
occlusion,any,logit,contrastive,original,0.5
occlusion,any,logit,contrastive,reversed,0.5
occlusion,any,logit,cont_rnd,original,0.5
occlusion,any,logit,cont_rnd,reversed,0.1111111111111111
occlusion,any,logit,baseline,original,1.0
occlusion,any,logit,baseline,reversed,1.0
occlusion,any,logit,contrastive,original,1.0
occlusion,any,logit,contrastive,reversed,0.5
