explanations,datasets,attributed_fns,methods,reversed,Value
integrated_gradients,any,logit,baseline,original,"[  0.90546644 -15.8536625   -8.952358   -11.407635   -21.252136
  48.01962   ]"
integrated_gradients,any,logit,baseline,original,"[-11.290806    -4.948805   -17.719488   -20.27706    -21.710588
 -25.30478    -26.803635   -13.105326   -28.226955   -18.612942
 -20.469143    20.527683   -11.316216    16.605469     7.463222
   8.170232    -0.27885103 147.50636   ]"
integrated_gradients,any,logit,baseline,original,[-12.774799   -1.5269053  -1.1377907  -1.3039185  -2.142809   33.079506 ]
integrated_gradients,any,logit,baseline,original,"[ -7.2392     -17.231897   -38.6755     -28.580582   -16.063406
   0.52096665  -3.47279    -22.619188   -22.432701    -7.780452
 180.73578   ]"
integrated_gradients,any,logit,baseline,original,"[  3.081923  -13.81608   -15.865752  -12.725552   -9.640366  -11.816948
 -14.1816225  -8.949423   -5.302151   -9.687288   -9.267524   -9.111138
 -10.312859    3.5371854  53.475777   93.63748  ]"
integrated_gradients,any,logit,baseline,original,[-15.145482   -7.0237546 -11.983541  -15.55541   -59.837177   79.359955 ]
integrated_gradients,any,logit,baseline,original,[-5.3036184 -1.7841439 -5.0856137 -3.0042384 -4.2004128 20.650658 ]
integrated_gradients,any,logit,baseline,original,[  1.1363013 -20.007542  -14.182711  -21.851751  -34.086502   87.91411  ]
integrated_gradients,any,logit,baseline,original,"[ -4.8009152   6.9414496 -14.1699     -7.311652  -13.162531  -11.764522
 -18.242174   -1.068191  -53.22808   -27.682632    1.3127857 160.40292  ]"
integrated_gradients,any,logit,baseline,original,[  3.899627 -51.288906 -37.379932 -22.140839  86.57222 ]
integrated_gradients,any,logit,baseline,original,[-5.3031178 -3.4934587 -0.4369396  7.566539  40.441277 ]
integrated_gradients,any,logit,baseline,original,"[ -2.9424415 -16.457054  -36.00764   -13.530193  -16.94908    -8.688259
  -6.564473   98.15327  ]"
integrated_gradients,any,logit,baseline,original,"[ -3.533628  -13.6305065 -28.92031   -18.271568  -25.529411  -11.592746
 -13.19146   -25.933298  -13.864933  -18.657698  -16.073166   -7.8379087
  -8.438691   -8.999931  206.55486  ]"
integrated_gradients,any,logit,baseline,original,[-10.109536  -9.506681  -5.989857 -18.176632  -8.539679  64.882225]
integrated_gradients,any,logit,baseline,original,[-1.1949939  2.581544  -5.156958  -8.950754   3.1688106 27.41861  ]
integrated_gradients,any,logit,baseline,original,"[  1.6957223 -15.097801  -16.484007  -18.816744  -20.79865   -16.68003
  -8.953904   -7.8718715 -10.07822   -16.484493   -8.416057  -16.421793
  -4.165194    2.448225   13.82498    11.138468  117.741974 ]"
integrated_gradients,any,logit,baseline,original,"[-6.4932437  2.1957805 -0.8779378 -3.9357858 -6.4707236 -5.2886295
 45.878017 ]"
integrated_gradients,any,logit,baseline,original,[ 7.5279517 -3.9482849 -0.7509767 11.505339  14.3947   ]
integrated_gradients,any,logit,baseline,original,"[  2.0684257  -7.876672  -13.598275   -5.963332  -17.544756    6.634021
  66.42446  ]"
integrated_gradients,any,logit,baseline,original,"[-10.247929 -13.904896 -45.910423 -11.943967 -53.413666 -15.749002
 -31.67854  129.8448  ]"
integrated_gradients,any,logit,baseline,original,"[  0.7848753  -9.883671  -14.711797  -10.17237   -21.288523  -41.214535
  62.29404  ]"
integrated_gradients,any,logit,baseline,original,"[-14.217426   -8.380426  -43.752647  -13.163109  -28.12444   -11.873938
  -3.8795052 126.89636  ]"
integrated_gradients,any,logit,baseline,original,"[-11.58929     -4.9295464   -2.1369216   -6.0056844    0.74283046
   2.5164776 ]"
integrated_gradients,any,logit,baseline,original,[-3.5851405  2.347681  -1.9964383  3.5513186 35.181328 ]
integrated_gradients,any,logit,baseline,original,[  3.8702986  -8.150136  -14.73286     2.687627   19.17373  ]
integrated_gradients,any,logit,baseline,original,"[-22.577488   -1.801068   -7.191231    7.4769015 -30.657263  -44.552654
  55.187305 ]"
integrated_gradients,any,logit,baseline,original,"[-13.376     -14.464933  -15.95909    -1.8878052 -16.734838  -21.52809
  -5.8677855 -19.149595  125.36627  ]"
integrated_gradients,any,logit,baseline,original,"[  5.4739704 -11.862909  -25.170235  -15.019617  -16.2157    -22.38068
 -17.591595  -26.053688  -17.136005   -8.249648  -17.483328   -9.629252
  -4.2128077 207.13663  ]"
integrated_gradients,any,logit,baseline,original,"[ 2.7494955 -3.2117987  6.4051843 -5.843375  -7.687316   3.7846396
 33.223255 ]"
integrated_gradients,any,logit,baseline,original,"[ -3.7978063   -2.6369457   -9.075211   -10.792759    -8.082477
  -5.0735364  -10.226604    -5.5835505   -1.5005314   -5.9763346
  -0.97015387  19.87518     82.526474  ]"
integrated_gradients,any,logit,baseline,original,"[ -6.7448616   -4.5811014   -9.709907    -7.966278   -19.261845
  -6.863474   -11.357747     2.8128588   -3.7687528   -6.7293878
   2.6836543    0.15750924  -3.4558516   36.97583   ]"
integrated_gradients,any,logit,baseline,original,"[  0.5429549  -6.249809   -8.569545   -8.196178  -15.679506   -7.4421964
  -4.5888696  -5.8480005  -3.5034816   0.9495946   8.901588   57.82721  ]"
integrated_gradients,any,logit,baseline,original,[-2.463237  -9.892345  -4.162332  -1.2337539 10.575112  32.62347  ]
integrated_gradients,any,logit,baseline,original,"[ -2.8799584  -8.508238   -6.816601  -13.504948    1.9029044  -8.490558
  44.259544 ]"
integrated_gradients,any,logit,baseline,original,[ 0.54762524 -4.9077854  -1.9851516  16.69483   ]
integrated_gradients,any,logit,baseline,original,[-0.84707904 -1.4025761  -2.5385864  -2.0906672  28.061653  ]
integrated_gradients,any,logit,baseline,original,[ -2.011017  -27.838104  -13.980833  -17.301754   -7.8034706  89.71529  ]
integrated_gradients,any,logit,baseline,original,[  2.6774118 -46.574265  -26.216139  -22.431776  132.33752  ]
integrated_gradients,any,logit,baseline,original,"[ -7.884709  -11.991856  -13.005279  -14.008444   -5.419602  -13.637634
 -14.157524  -10.183553   -2.271736    2.6258657   3.639235    3.4628434
  81.59911  ]"
integrated_gradients,any,logit,baseline,original,[-20.43277   -19.123505  -12.374495   -2.6559975  44.130043 ]
integrated_gradients,any,logit,baseline,original,[ 4.069772  -2.2472756 -7.367383  26.029936 ]
integrated_gradients,any,logit,baseline,original,[-2.7371733  -0.99646777 -0.6724154   3.2147164   0.8759818  33.772297  ]
integrated_gradients,any,logit,baseline,original,"[ -7.4937444 -10.525941   -8.460691  -12.829644   -8.777672   -9.165228
  -1.4157243  -6.0708804  37.214897 ]"
integrated_gradients,any,logit,baseline,original,"[  4.1679764  -4.9437823 -24.008049   -6.546143   -9.720938  -13.83027
  51.233524 ]"
integrated_gradients,any,logit,baseline,original,[ -7.36718  -14.351084 -19.337532  16.46236 ]
integrated_gradients,any,logit,baseline,original,"[ -4.3964477 -10.904795  -11.145423  -13.104046   -9.253785  -13.5963545
 -16.563139   43.109085 ]"
integrated_gradients,any,logit,baseline,original,"[-14.869079   -6.7062902  -4.6207075 -13.754295   -3.4108636 -13.192633
  44.43553  ]"
integrated_gradients,any,logit,baseline,original,"[-31.126078    -0.7908399   -8.57387    -18.295208   -10.863455
 -20.058228   -12.189549   -29.480556   -12.212308    -6.8163915
  21.325651     0.50364554  13.869615    25.010277    92.362236  ]"
integrated_gradients,any,logit,baseline,original,[ 6.678503  -4.2581983 -1.0010759 17.324825 ]
integrated_gradients,any,logit,baseline,original,[-3.0917113  -5.066939    0.17751354 -4.137636   -3.0183308  23.680527  ]
integrated_gradients,any,logit,baseline,original,"[-19.426846  -10.993912  -17.088127  -15.079999  -15.608324  -10.356564
  -5.085374  -18.532679  -19.377245  -11.394447  -10.353266   -5.2119617
   3.561849    8.013885   13.11117   126.20076  ]"
integrated_gradients,any,logit,baseline,original,"[-6.6078467 -4.1112447 -4.7337136 -2.5389142 -2.1008801  7.023717
 26.49982  ]"
integrated_gradients,any,logit,baseline,original,[-5.419784  -1.8168201 -1.5342463  7.777156  24.322254 ]
integrated_gradients,any,logit,baseline,original,"[-23.429493   -12.285625   -16.403046   -17.457272   -17.009344
  -9.837061   -17.184254   -13.37881    -10.065213   -17.408413
   0.57364786  -4.499153    -9.883895    -7.7240114   -0.7193136
  10.62567      9.618416    15.777685   130.32153   ]"
integrated_gradients,any,logit,baseline,original,"[-13.214212  -9.328568 -25.784376 -11.361781 -14.105599  -8.478354
  65.55828 ]"
integrated_gradients,any,logit,baseline,original,[-4.583525  -1.9638957 -0.8181382 -0.5390994 17.963123 ]
integrated_gradients,any,logit,baseline,original,"[-9.9202318e+00 -5.7373066e+00 -3.9685786e+00 -3.2057598e+00
 -2.0825477e+00 -3.2353997e-03  3.8278259e+01]"
integrated_gradients,any,logit,baseline,original,[-14.343554 -13.856581 -16.643787 -29.19732  -45.2121    70.799484]
integrated_gradients,any,logit,baseline,original,"[  1.9643259  -25.737797    -6.1372075  -13.130994   -21.073185
 -14.750658   -39.21019      0.87149453 -21.896511   -11.8473835
   9.074001     0.6952617   22.44631     13.742667   156.4154    ]"
integrated_gradients,any,logit,baseline,original,"[ -9.106277  -17.06575   -24.305563  -36.150864  -11.443953  -29.806911
  -9.756891   -7.2390995 -22.647406  155.54605  ]"
integrated_gradients,any,logit,baseline,original,"[-13.022761    -4.6153765  -17.374071   -16.0767     -11.9706955
 -14.264403    -8.588817    -7.3415723  -11.139399   -10.672874
 -30.445127    -9.962033     3.4315643   -1.3010194   -0.46348524
  -0.6001222   -0.5287311    1.6682496    8.271168    11.077242
   9.315645     4.9947453  112.75283   ]"
integrated_gradients,any,logit,baseline,original,[ 2.0924468 -3.1504414 -4.119565   6.43635    2.3373156  6.6537304]
integrated_gradients,any,logit,baseline,original,[-1.9965706  -4.4735017  -0.23203404  3.7877836  12.325085  ]
integrated_gradients,any,logit,baseline,original,"[ -2.3812299   -8.162941     0.95228475 -10.4016485  -12.738477
  31.029419  ]"
integrated_gradients,any,logit,baseline,original,"[-13.110811   -17.636606   -16.462202    10.110681    -0.28901258
 -42.05007    -36.558846   -18.440025   -28.82111    156.57913   ]"
integrated_gradients,any,logit,baseline,original,"[  3.4726691  -17.51014     -6.056772    -0.29410702   2.8723204
  23.241634  ]"
integrated_gradients,any,logit,baseline,original,[-16.310204  -20.573969   -5.553441   -3.4854732 -27.427021   94.62048  ]
integrated_gradients,any,logit,baseline,original,[-10.941303 -45.452206  -9.279644  -9.176333  -8.854203  71.15188 ]
integrated_gradients,any,logit,baseline,original,[-15.533425  -43.792953   -8.93994    -1.1817743  -2.6821682  73.36979  ]
integrated_gradients,any,logit,baseline,original,[-10.554256  -13.808849   -2.6921544  -6.109579   31.204582 ]
integrated_gradients,any,logit,baseline,original,[ 1.6272421 -8.019406  -6.940817   3.599106  37.595165 ]
integrated_gradients,any,logit,baseline,original,"[  4.0102844  -16.818935   -19.176651   -22.139585   -26.15282
 -27.033064   -14.163907   -18.24201      0.46953052 -10.972048
  -0.9374125  -20.110558    -9.538039   -16.30444      6.950472
  40.210896   200.12114   ]"
integrated_gradients,any,logit,baseline,original,[-0.38512826 -1.6826063   8.320332   21.32369   ]
integrated_gradients,any,logit,baseline,original,"[ -9.36124    -3.9499567 -11.88435   -25.357023  -24.327564  -17.607096
 -16.452496   -8.652512  -35.582413  -35.72451   -22.670666  -16.103014
   7.5918684  -6.0518847  42.599976  163.72284  ]"
integrated_gradients,any,logit,baseline,original,[  4.60907    -2.9988942 -15.451043  -14.092545    3.0077214]
integrated_gradients,any,logit,baseline,original,[-29.857443   -7.5301566  -9.55511   -44.50036    93.135605 ]
integrated_gradients,any,logit,baseline,original,[ 6.6822386 -9.929129   0.5542532 -5.7593946  5.532891  34.483627 ]
integrated_gradients,any,logit,baseline,original,"[-16.215136   -3.2534595  -5.691268   -1.6845645 -11.362047  -15.475195
 -22.470846   56.821907 ]"
integrated_gradients,any,logit,baseline,original,"[-3.879516  -1.0697386 -5.4522967 -7.264058   1.3370194  0.05671
 -3.3390656  4.591306  -3.0721858 45.926266 ]"
integrated_gradients,any,logit,baseline,original,"[  4.547641  -17.04169   -18.453491  -16.259722  -16.277897   -9.795759
 -16.192474    3.8454523  -9.737312  -20.671066  -13.7170105 -17.479506
  -9.338818    2.3670712  13.0675335  16.003328  131.19942  ]"
integrated_gradients,any,logit,baseline,original,"[ -5.6068916 -13.845904  -19.655708  -22.72502   -17.954933  -14.703646
 -17.19922   -27.513803  -15.827341  -15.174828   -8.038151   -5.621153
  -3.505973   14.546218  149.11191  ]"
integrated_gradients,any,logit,baseline,original,[  8.736738  -10.309303   -1.4232306  21.270391   23.90081  ]
integrated_gradients,any,logit,baseline,original,[ -2.2186866  -5.8030024  -5.07823   -10.365973  -20.069065   60.101482 ]
integrated_gradients,any,logit,baseline,original,"[-16.038063    -8.261809    -3.4350762   -5.811392    -5.123404
  -1.5504925   -0.98315287  -9.15687     57.42779   ]"
integrated_gradients,any,logit,baseline,original,"[ -5.6702414   0.9938127 -15.422779   -8.091151    2.8824391   1.5606027
  -6.5364366  33.867165 ]"
integrated_gradients,any,logit,baseline,original,"[ -7.594444    -7.469797   -14.35055    -20.656776   -15.406164
 -13.761152    -8.6508      -6.154341    -9.012464   -18.261362
 -12.805713   -15.349395    -6.499232    -0.31926978  11.854585
   9.558115   127.59542   ]"
integrated_gradients,any,logit,baseline,original,"[-0.25467876 -7.521121   -5.340089   -5.755983    4.7934093  -1.5269656
 30.555609  ]"
integrated_gradients,any,logit,baseline,original,[ 15.395061  -11.082273   -6.2524915  10.311852 ]
integrated_gradients,any,logit,baseline,original,"[-6.119663  -9.985883  -9.057876  -7.1089134 -9.879998  -9.775672
 47.071564 ]"
integrated_gradients,any,logit,baseline,original,[ 15.332892 -53.15802  -17.570662  -5.248403  59.108604]
integrated_gradients,any,logit,baseline,original,"[ 10.310403 -26.853195 -30.585379 -53.105576 -14.240375 -18.118189
 -18.105501 142.28516 ]"
integrated_gradients,any,logit,baseline,original,"[ -3.3604467 -10.186122  -14.323684  -18.563848  -15.6304865 -16.875898
 -13.110876  -17.738974  -16.229527   -9.013954   -4.2834797  -7.5907784
 -11.772602   -9.65963     1.7001362   7.119613   10.768226  151.57275  ]"
integrated_gradients,any,logit,baseline,original,[-0.8429665 -5.3827744 -8.77581   11.369813  33.726887 ]
integrated_gradients,any,logit,baseline,original,"[  2.3934243  -10.197523   -13.382477   -16.44603    -17.596935
 -19.419819   -11.024788   -17.748194   -15.994579   -19.037022
 -11.641631   -16.249569    -6.727227     0.58827007  -4.996852
  20.241087     4.781909    10.496414    14.137358   131.34097   ]"
integrated_gradients,any,logit,baseline,original,"[-20.98071   -8.886751 -26.818525 -18.805138 -25.935404 -13.94125
 -28.44904  124.44721 ]"
integrated_gradients,any,logit,baseline,original,[-22.759315   4.843784]
integrated_gradients,any,logit,baseline,original,"[  4.517098    3.5814242  -3.5199091 -12.0035     -5.8667397  -9.96526
 -25.270206  -15.619238  -15.246058  -17.713633   -9.847598  -17.33174
  -5.407942   -4.0214887  -3.4310198   5.9661255   3.4108028  18.179882
 -21.343878 ]"
integrated_gradients,any,logit,baseline,original,[-3.7161713  3.0227149  5.1937637  7.780734 ]
integrated_gradients,any,logit,baseline,original,"[ -4.0000706 -12.122415  -12.899048   -6.8870296 -11.015621   -5.6286125
  -4.90244    82.20656  ]"
integrated_gradients,any,logit,baseline,original,[ 26.343712  -20.431211   -2.9169788   7.4214077  -7.130706   22.279686 ]
integrated_gradients,any,logit,baseline,original,"[-14.676491  -12.262004    1.3932315  -5.830882  -19.15786   -13.866107
  -1.650525  -13.773209   -7.2821345   8.23641     4.946623   20.214043
  61.038403 ]"
integrated_gradients,any,logit,baseline,original,[ 16.72425   -32.171688  -19.459635    0.9205761  52.635345 ]
integrated_gradients,any,logit,baseline,original,"[-14.83231    -4.589904   -8.343155  -12.702347  -12.808286  -12.70935
 -10.391616  -13.028155   -8.104883    4.4510365  15.297937   89.123726 ]"
integrated_gradients,any,logit,baseline,original,"[  1.3266575  -15.077086   -16.23131    -30.315285   -36.605766
 -34.914444   -25.907372   -12.083193   -25.790035    -8.811075
  -0.97443664  69.898674   186.10768   ]"
integrated_gradients,any,logit,baseline,original,"[-0.8873433 -5.461361  -7.619817  -7.298205  -5.327226  -8.667021
 -6.257489  -7.087603   5.043748   7.2452297 31.079386 ]"
integrated_gradients,any,logit,baseline,original,"[ -5.0703464 -12.854602  -20.124763  -21.111149  -43.455597   -2.69097
 -31.693853  -11.544473  -10.98575    -3.4501262 172.34229  ]"
integrated_gradients,any,logit,baseline,original,"[  3.302422  -21.327936  -23.271793  -21.227018  -20.29348   -25.081772
 -21.391792  -18.099533   -9.285626   -8.043189   -5.4609103 -14.223925
  -9.215647    2.0883963  -5.724289    3.1523764  13.801758   40.376335
 132.91971  ]"
integrated_gradients,any,logit,baseline,original,"[ -3.3826659 -13.032954  -10.259807  -15.358305  -16.158102   -1.0947967
  77.61639  ]"
integrated_gradients,any,logit,baseline,original,"[ -7.4155064  -5.6389046 -13.126307  -17.101334  -15.440335  -12.742953
 -11.986224   -8.913081    6.986192  -11.194943   -3.7572844  -5.3821573
  10.37127    13.490249   14.850176   77.71118  ]"
integrated_gradients,any,logit,baseline,original,"[  1.9954876 -12.127296  -20.008545  -16.872185  -21.467781  -23.288603
 -16.546358   -7.9795017 -23.312084  -21.024052  -11.092356  -17.98477
  -7.2688193  -6.6344237  -7.036398    1.0975261  23.435638   22.389278
 150.65173  ]"
integrated_gradients,any,logit,baseline,original,"[ -6.2806597 -17.827135  -20.470615  -14.581561  -12.76905   -12.919243
 -18.536612  -18.816397  -13.908684   -8.130872  -16.02789   -17.59559
  -7.195046   -4.7115464  -3.5227005  -4.4155583   2.9093385   6.638564
  25.734238  147.1807   ]"
integrated_gradients,any,logit,baseline,original,"[ -2.744228  -10.379267  -22.452747  -10.9816475 -13.239159  -13.102423
 -11.565691  -14.418142  -11.089966  -14.722129  -16.078772  -17.598845
  -1.4992194   7.8736863   2.5298705  -2.7246141  -9.19912     8.45903
   3.4091098   5.5389795  30.43184   133.05719  ]"
integrated_gradients,any,logit,baseline,original,"[-11.764589   -3.9041162  -5.6455193 -14.528627   -7.6749997 -10.879229
 -13.197748  -14.651926  -10.655537    4.8054724  -6.7416005 -16.509308
 -16.6918     -6.0777326  -4.545893   -2.2177947   7.138683    1.978517
  10.490991   98.851425 ]"
integrated_gradients,any,logit,baseline,original,[ 2.4381564 -4.9721427 -4.2053447 -2.5413308 11.564461 ]
integrated_gradients,any,logit,baseline,original,"[  1.3454108  -4.3567243  -7.0661345  -9.693958   -5.6300693 -11.913437
  -8.6907625  -5.765433    8.240763   47.740623 ]"
integrated_gradients,any,logit,baseline,original,"[ 0.7276752 -3.13334   -2.8410408 -7.8499193 -7.4903164 -4.58361
 17.884863 ]"
integrated_gradients,any,logit,baseline,original,"[ -3.5901065 -13.134799  -24.49384   -25.42332   -25.510777    9.84865
  -8.959063  -20.132698  124.51336  ]"
integrated_gradients,any,logit,baseline,original,"[ -5.368078  -14.213665  -25.050222  -18.82128   -13.141519   -6.3061466
  -4.255127   -3.074913  -12.839257  -12.739736  -14.3316965   0.671556
 -16.2082     -7.712407   -0.4495116   2.7845438  14.439621  148.61887  ]"
integrated_gradients,any,logit,baseline,original,"[ -8.139227   -9.711096   -7.6434116  -8.523647  -14.867706   -7.436964
 -14.64233   -12.445011    2.6185718  -2.4669855  -7.103801   53.500282 ]"
integrated_gradients,any,logit,baseline,original,"[-29.183498   -3.9821343  -6.209206  -17.745388  -11.999024   -1.9245595
 -18.645851  -17.391375  -15.166858  -31.543781  -12.324063    1.201528
   9.885089   18.01694     3.7099633  -1.7948856  -2.5575519   8.747741
   8.835936  122.13617  ]"
integrated_gradients,any,logit,baseline,original,[ -8.90954    -6.4368773 -10.397718  -32.680115  -46.52148   136.65033  ]
integrated_gradients,any,logit,baseline,original,"[ -8.277178   -6.188046   -9.225566  -16.76755   -21.188606   -0.8398833
  10.286547   44.649197 ]"
integrated_gradients,any,logit,baseline,original,"[-7.9044805e+00 -1.7099543e+00  1.2474164e-02 -2.0245957e-01
  2.4904480e+01]"
integrated_gradients,any,logit,baseline,original,[-8.528593  -2.4441478 -2.1636243 -4.1335444  9.179185  26.958641 ]
integrated_gradients,any,logit,baseline,original,"[  0.22356854  -9.136391   -30.745691   -21.877546   -23.320513
  -1.9386735  -28.865767    -6.028864    -8.068295   -13.43127
 117.95949   ]"
integrated_gradients,any,logit,baseline,original,"[ 3.638169  -5.21235    1.0761759  3.5066214 -1.8255929  7.5199485
 22.877068 ]"
integrated_gradients,any,logit,baseline,original,[ 3.720059  -3.668852   3.6958177 15.187827 ]
integrated_gradients,any,logit,baseline,original,"[-6.5915327e+00 -1.8795283e+00 -2.4793189e+00 -3.8078874e-03
 -5.5006776e+00  5.2956272e+01]"
integrated_gradients,any,logit,baseline,original,"[ 2.6495268   0.23570031 -2.25526    -2.8095522  -5.889632    1.1066781
 18.96578   ]"
integrated_gradients,any,logit,baseline,original,[ 0.7458588  0.2616411 -6.006028  -2.574452  49.78862  ]
integrated_gradients,any,logit,baseline,original,[ 4.21106   -7.6923842 -2.4880884 -8.634343  -0.7706775 17.269548 ]
integrated_gradients,any,logit,baseline,original,"[ -9.207827   -8.7522135  -9.583377  -13.161894  -14.945722  -19.029783
 -17.00453   -12.218532  -11.934451  -13.965682  -13.624803   -5.523184
 -13.153162   -9.52518   -18.04403    -6.6871476   2.2413676  -0.6530447
   2.0180864  45.855152  157.76158  ]"
integrated_gradients,any,logit,baseline,original,"[ -0.53799576 -13.724379    -5.3296595  -13.351573   -16.865648
  -7.188367   -12.152458    93.44999   ]"
integrated_gradients,any,logit,baseline,original,"[-1.2116449 -9.229061  -1.7205637 -6.206729  -6.9042053 -8.356086
 23.47027  ]"
integrated_gradients,any,logit,baseline,original,[ -1.4010515  -4.2629414 -13.256359   -3.5897648  -7.384723   31.585327 ]
integrated_gradients,any,logit,baseline,original,"[ -1.8460402 -10.928502   -9.947078  -13.078079  -18.336164  -20.430086
 -20.7669    -17.358585  -20.10676   -12.115232   -9.874695   -4.9759893
 -16.509005   -5.9492702 -14.060283   -1.3991022   3.6418386  19.482155
 163.75171  ]"
integrated_gradients,any,logit,baseline,original,"[  1.5736716 -21.08159   -13.675885  -43.075672  -16.34763   -18.241228
 -17.001944  -17.663885   -4.792603  -25.882805  -23.878368   -7.2463274
 -11.924527   -5.35159     4.87842    35.07912   182.14093  ]"
integrated_gradients,any,logit,baseline,original,"[ -9.783738  -10.596524  -34.81126    -9.727957  -13.587066  -17.674501
  -4.2590504  -1.4603108   4.662628   13.0626335  54.805157 ]"
integrated_gradients,any,logit,baseline,original,"[ -5.9052124 -18.296877  -16.472841  -17.801455   -5.7803273  -9.573362
 -19.838816  -14.485949   -8.531834  118.39591  ]"
integrated_gradients,any,logit,baseline,original,"[ -8.369955  -8.405089 -18.629961 -18.711012 -15.863558 -14.267082
 -28.66702  -13.819518  -8.676662 -12.030399 182.81967 ]"
integrated_gradients,any,logit,baseline,original,"[ -4.5449514  -14.376273    -5.7578363  -10.9168005  -18.438044
 -18.072203   -17.300896   -11.73135    -15.2849455   -0.44613326
   4.385427    14.3752      20.964598    76.18652   ]"
integrated_gradients,any,logit,baseline,original,"[  5.7792053  -13.067934   -15.883354   -10.4738455  -19.709192
 -21.004528   -20.214817   -22.82053    -20.45316    -11.843203
  -9.005785   -19.761349   -12.66053     -5.4004593    0.86449397
 -14.951607    -9.015737    -9.709559    11.656819   208.875     ]"
integrated_gradients,any,logit,baseline,original,"[ 16.602585  -18.946571  -16.454832  -12.50277   -15.858688  -16.616693
 -21.060963  -15.281741  -14.051342   -9.51368    -2.299489   -7.5097637
  -1.1971272   4.747104    9.877973  127.38159  ]"
integrated_gradients,any,logit,baseline,original,"[ -5.2831507  -12.26927     -0.26811698  -5.290524    -0.45041516
  38.180553  ]"
integrated_gradients,any,logit,baseline,original,[-3.3836858 -6.8664446 -2.175273  -1.4271173 -6.445328  44.71991  ]
integrated_gradients,any,logit,baseline,original,"[  8.048746   -18.371344   -22.723724   -17.432873   -12.981295
 -25.088964   -27.589798    -5.798333     0.47123647 -13.850651
 -26.004654   -15.69773    -14.36009    -10.970388    -3.7577832
 220.22725   ]"
integrated_gradients,any,logit,baseline,original,"[ -4.9228873 -20.701237  -20.54708   -13.944929  -17.757877   -9.278601
 -14.374107    1.8055321  -3.496801  -17.22851   -14.726739   -9.874532
   9.210938   37.785645   99.7466   ]"
integrated_gradients,any,logit,baseline,original,[  1.7902182 -12.352202   -7.289236   -8.192612   -3.6270483  64.57653  ]
integrated_gradients,any,logit,baseline,original,"[  8.217418  -17.52355   -16.540009  -23.383389  -17.900152  -13.092886
  -9.203962   -7.979364  -15.887748  -20.995773   -9.503832  -22.339603
 -17.170912    1.9036393   9.277409  160.91846  ]"
integrated_gradients,any,logit,baseline,original,"[-10.527269 -10.017324 -11.791606 -14.124651  -8.696462  -5.631988
 -14.320242  60.268475]"
integrated_gradients,any,logit,baseline,original,[  6.604602  -13.785977  -18.313543  -14.7605915  39.48599  ]
integrated_gradients,any,logit,baseline,original,"[  2.6260653   -7.5447245  -22.314592   -22.012495   -25.675373
 -15.171541   -30.967262   -27.695272    -1.4048127  -25.108126
 -16.27563      1.2916682   -7.907904     0.87575924 210.26593   ]"
integrated_gradients,any,logit,baseline,original,"[  0.50280184 -17.519379    -4.1927323  -16.08355     -6.9585867
  -1.143085    -1.0255307    2.1376605   54.090237  ]"
integrated_gradients,any,logit,baseline,original,[-50.580647  29.706903]
integrated_gradients,any,logit,baseline,original,[-7.651022    3.4659145  -0.30396485 -0.9972767  35.741028  ]
integrated_gradients,any,logit,baseline,original,"[  7.5311236  -8.322036  -12.72733    -8.62557    -5.7277656  -3.3017223
  11.284723   54.593174 ]"
integrated_gradients,any,logit,baseline,original,"[ -3.326755   -2.2638335  -8.096224   -6.861657  -10.347589  -12.965753
  -1.5994152  51.104126 ]"
integrated_gradients,any,logit,baseline,original,[  6.1080494 -49.07017   -27.419712  -20.467089   95.8658   ]
integrated_gradients,any,logit,baseline,original,[-3.8575797  2.2131636 -3.2973115 10.676299 ]
integrated_gradients,any,logit,baseline,original,"[ 11.92248     -8.832347    -0.17398441  -8.568596   -11.052655
   7.4356565   -1.3671798   10.8461     -25.957      -11.051085
  -5.4947643  -13.281602     3.5063224   -4.066444    -9.137322
 -13.395851    -3.6641011   24.483229    37.996403    99.8577    ]"
integrated_gradients,any,logit,baseline,original,"[ 2.35282    3.845873  -1.1744426 -4.16472   -5.1609573 -8.026441
 19.932734 ]"
integrated_gradients,any,logit,baseline,original,[-18.894045   3.569737 -37.591805  41.875034]
integrated_gradients,any,logit,baseline,original,"[ -7.694653    5.8589797 -11.03671   -21.809319  -48.788406  -28.404947
   2.9167523  11.764533   98.36715  ]"
integrated_gradients,any,logit,baseline,original,[ 4.6950655 -9.023169 ]
integrated_gradients,any,logit,baseline,original,[-11.004665   -4.866226   -2.9607987  -9.765721   39.776505 ]
integrated_gradients,any,logit,baseline,original,"[ 19.487465  -15.306039    4.025297  -28.297232  -13.869946   -9.387461
  -2.2756605 -30.901709    4.4289665  -8.7348995 -31.90265   -14.72114
  -2.1977305 -13.787097  -16.681818   -3.0161927  -3.3256907   4.09196
  13.304388   27.028805   57.18403  ]"
integrated_gradients,any,logit,baseline,original,"[  2.3469574 -10.676334  -15.775154  -19.830458  -20.53346   -26.526476
 -22.763935  -24.999899  -10.568606  -20.127129   -3.3710432  15.072837
  -6.455934    0.905509  185.3669   ]"
integrated_gradients,any,logit,baseline,original,[ 2.5943403  -9.300782   -5.906144    0.94748694 31.248617  ]
integrated_gradients,any,logit,baseline,original,[  1.8197439 -12.44602   -18.241924   -2.2251089  29.427164 ]
